,LotArea,LotFrontage,Alley,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,TotRmsAbvGrd,GarageArea,OpenPorchSF,EnclosedPorch,GarageArea,SalePrice
1417,9399,54.0,0,7,1919,1950,0.0,0.0,818.0,818,818,1636,7,288.0,0,212,288.0,131331.5
1418,10164,84.0,0,5,1939,1950,0.0,646.0,992.0,992,473,1465,6,240.0,126,0,240.0,131028.45
1419,6191,51.0,0,5,1941,1950,0.0,384.0,824.0,824,464,1288,6,240.0,0,0,240.0,123527.58
1420,21780,66.0,0,6,1920,1950,0.0,0.0,817.0,940,610,1550,7,318.0,0,429,318.0,132318.38
1421,12400,80.0,0,5,1940,1950,0.0,602.0,901.0,1125,592,1717,7,410.0,0,0,410.0,139496.45
1422,8170,81.0,0,7,1929,1950,270.0,526.0,1022.0,1122,549,1671,7,451.0,0,0,451.0,149799.0
1423,12320,70.0,0,7,1932,1990,0.0,0.0,637.0,959,650,1609,8,579.0,0,0,579.0,174129.15
1424,14210,70.0,0,6,1930,1959,0.0,0.0,697.0,1104,697,1801,8,365.0,90,0,365.0,155127.37
1425,15600,78.0,0,5,1950,1963,405.0,760.0,1168.0,1278,1037,2315,9,342.0,0,0,342.0,191771.07
1426,7288,50.0,0,5,1942,1950,0.0,305.0,976.0,976,0,976,5,215.0,0,0,215.0,118461.58
1427,7000,50.0,0,6,1926,1950,0.0,374.0,861.0,861,424,1285,6,506.0,0,132,506.0,124557.56
1428,8534,61.0,0,4,1925,1950,0.0,0.0,432.0,672,0,672,4,0.0,0,112,0.0,101332.24
1429,7030,50.0,0,4,1925,1950,0.0,0.0,641.0,641,0,641,4,272.0,0,70,272.0,102677.92
1430,9060,75.0,0,6,1957,1957,327.0,0.0,967.0,967,671,1638,6,384.0,21,0,384.0,147283.5
1431,12366,69.0,0,3,1945,1950,0.0,0.0,0.0,729,0,729,5,0.0,0,23,0.0,101786.19
1432,9000,50.0,0,5,1951,1951,0.0,0.0,660.0,1060,336,1396,8,0.0,0,0,0.0,123009.37
1433,8520,60.0,0,3,1916,1950,0.0,0.0,216.0,576,360,936,6,0.0,0,0,0.0,102673.56
1434,5748,41.0,0,8,2005,2006,473.0,1573.0,1573.0,1778,0,1778,5,495.0,53,0,495.0,243043.51
1435,3842,44.0,0,8,2004,2005,186.0,1564.0,1594.0,1646,0,1646,5,525.0,53,0,525.0,233529.9
1436,23580,69.0,0,6,1979,1979,0.0,776.0,1625.0,1625,0,1625,6,576.0,28,0,576.0,189764.99
1437,8385,65.0,0,6,1978,1978,0.0,0.0,1664.0,1664,0,1664,10,616.0,0,0,616.0,194973.32
1438,9116,70.0,0,8,2001,2001,0.0,0.0,1491.0,1491,0,1491,7,490.0,100,0,490.0,204893.88
1439,11080,140.0,0,6,1975,1975,257.0,576.0,1128.0,1210,0,1210,6,528.0,0,0,528.0,156253.3
1440,50102,0.0,0,6,1958,1958,0.0,909.0,1632.0,1650,0,1650,6,518.0,0,0,518.0,183598.6
1441,8098,0.0,0,6,2000,2000,0.0,1136.0,1381.0,1403,0,1403,5,470.0,173,0,470.0,192629.62
1442,13618,95.0,0,8,2005,2006,198.0,1350.0,1728.0,1960,0,1960,8,714.0,38,0,714.0,272705.04
1443,11577,88.0,0,9,2005,2006,382.0,1455.0,1838.0,1838,0,1838,9,682.0,225,0,682.0,296018.65
1444,31250,125.0,0,1,1951,1951,0.0,0.0,0.0,1600,0,1600,6,270.0,0,135,270.0,121335.71
1445,7020,78.0,0,7,1997,1997,200.0,1243.0,1288.0,1368,0,1368,8,784.0,48,0,784.0,229869.4
1446,2665,41.0,0,5,1977,1977,0.0,0.0,264.0,616,688,1304,5,336.0,0,0,336.0,132867.22
1447,10172,58.0,0,5,1968,2003,0.0,441.0,864.0,874,0,874,5,288.0,120,0,288.0,134098.25
1448,11836,0.0,0,5,1970,1970,0.0,149.0,1652.0,1652,0,1652,8,928.0,0,0,928.0,185459.75
1449,1470,21.0,0,4,1970,1970,0.0,522.0,630.0,630,0,630,3,0.0,0,0,0.0,105862.69
1450,1484,21.0,0,4,1972,1972,0.0,252.0,546.0,546,546,1092,5,253.0,0,0,253.0,117659.08
1451,13384,80.0,0,5,1969,1979,194.0,119.0,1104.0,1360,0,1360,8,336.0,0,0,336.0,147398.4
1452,1533,21.0,0,4,1970,1970,0.0,408.0,546.0,546,546,1092,5,286.0,0,0,286.0,118681.58
1453,1526,21.0,0,4,1970,1970,0.0,0.0,546.0,546,546,1092,5,0.0,34,0,0.0,109575.0
1454,1936,21.0,0,4,1970,1970,0.0,0.0,546.0,546,546,1092,5,0.0,0,0,0.0,108320.0
1455,1894,21.0,0,4,1970,1970,0.0,252.0,546.0,546,546,1092,6,286.0,24,0,286.0,122027.58
1456,20000,160.0,0,5,1960,1996,0.0,1224.0,1224.0,1224,0,1224,7,576.0,0,0,576.0,164193.5
1457,10441,62.0,0,5,1992,1992,0.0,337.0,912.0,970,0,970,6,0.0,32,0,0.0,126612.65
1458,9627,74.0,0,7,1993,1994,94.0,758.0,996.0,996,1004,2000,9,650.0,48,0,650.0,224077.42
